n = 10000
i              x              u      rel error
3063       0.306369        0.64693       -7.07932
3064       0.306469       0.646876       -7.07932
3065       0.306569       0.646823       -7.07932
3066       0.306669        0.64677       -7.07932
3067       0.306769       0.646716       -7.07932
3068       0.306869       0.646663       -7.07932
3069       0.306969       0.646609       -7.07932
3070       0.307069       0.646556       -7.07932
3071       0.307169       0.646502       -7.07932
3072       0.307269       0.646448       -7.07932
3073       0.307369       0.646395       -7.07932
3074       0.307469       0.646341       -7.07932
3075       0.307569       0.646287       -7.07932
3076       0.307669       0.646233       -7.07932
3077       0.307769       0.646179       -7.07932
3078       0.307869       0.646125       -7.07932
3079       0.307969       0.646071       -7.07932
3080       0.308069       0.646017       -7.07932
3081       0.308169       0.645963       -7.07932
3082       0.308269       0.645909       -7.07932
3083       0.308369       0.645855       -7.07932
3084       0.308469       0.645801       -7.07932
3085       0.308569       0.645746       -7.07932
3086       0.308669       0.645692       -7.07932
3087       0.308769       0.645638       -7.07932
3088       0.308869       0.645583       -7.07932
3089       0.308969       0.645529       -7.07932
3090       0.309069       0.645474       -7.07932
3091       0.309169        0.64542       -7.07932
3092       0.309269       0.645365       -7.07932
3093       0.309369       0.645311       -7.07932
3094       0.309469       0.645256       -7.07932
3095       0.309569       0.645201       -7.07932
3096       0.309669       0.645146       -7.07932
3097       0.309769       0.645092       -7.07932
3098       0.309869       0.645037       -7.07932
3099       0.309969       0.644982       -7.07932
3100       0.310069       0.644927       -7.07932
3101       0.310169       0.644872       -7.07932
3102       0.310269       0.644817       -7.07932
3103       0.310369       0.644762       -7.07932
3104       0.310469       0.644707       -7.07932
3105       0.310569       0.644651       -7.07932
3106       0.310669       0.644596       -7.07932
3107       0.310769       0.644541       -7.07932
3108       0.310869       0.644486       -7.07932
3109       0.310969        0.64443       -7.07932
3110       0.311069       0.644375       -7.07932
3111       0.311169       0.644319       -7.07932
3112       0.311269       0.644264       -7.07932
3113       0.311369       0.644208       -7.07932
3114       0.311469       0.644153       -7.07932
3115       0.311569       0.644097       -7.07932
3116       0.311669       0.644042       -7.07932
3117       0.311769       0.643986       -7.07932
3118       0.311869        0.64393       -7.07932
3119       0.311969       0.643874       -7.07932
3120       0.312069       0.643819       -7.07932
3121       0.312169       0.643763       -7.07932
3122       0.312269       0.643707       -7.07932
3123       0.312369       0.643651       -7.07932
3124       0.312469       0.643595       -7.07932
3125       0.312569       0.643539       -7.07932
3126       0.312669       0.643483       -7.07932
3127       0.312769       0.643426       -7.07932
3128       0.312869        0.64337       -7.07932
3129       0.312969       0.643314       -7.07932
3130       0.313069       0.643258       -7.07932
3131       0.313169       0.643201       -7.07932
3132       0.313269       0.643145       -7.07932
3133       0.313369       0.643089       -7.07932
3134       0.313469       0.643032       -7.07932
3135       0.313569       0.642976       -7.07932
3136       0.313669       0.642919       -7.07932
3137       0.313769       0.642863       -7.07932
3138       0.313869       0.642806       -7.07932
3139       0.313969       0.642749       -7.07932
3140       0.314069       0.642692       -7.07932
3141       0.314169       0.642636       -7.07932
3142       0.314269       0.642579       -7.07932
3143       0.314369       0.642522       -7.07932
3144       0.314469       0.642465       -7.07932
3145       0.314569       0.642408       -7.07932
3146       0.314669       0.642351       -7.07932
3147       0.314769       0.642294       -7.07932
3148       0.314869       0.642237       -7.07932
3149       0.314969        0.64218       -7.07932
3150       0.315068       0.642123       -7.07932
3151       0.315168       0.642066       -7.07932
3152       0.315268       0.642009       -7.07932
3153       0.315368       0.641951       -7.07932
3154       0.315468       0.641894       -7.07932
3155       0.315568       0.641837       -7.07932
3156       0.315668       0.641779       -7.07932
3157       0.315768       0.641722       -7.07932
3158       0.315868       0.641664       -7.07932
3159       0.315968       0.641607       -7.07932
3160       0.316068       0.641549       -7.07932
3161       0.316168       0.641492       -7.07932
3162       0.316268       0.641434       -7.07932
3163       0.316368       0.641376       -7.07932
3164       0.316468       0.641318       -7.07932
3165       0.316568       0.641261       -7.07932
3166       0.316668       0.641203       -7.07932
3167       0.316768       0.641145       -7.07932
3168       0.316868       0.641087       -7.07932
3169       0.316968       0.641029       -7.07932
3170       0.317068       0.640971       -7.07932
3171       0.317168       0.640913       -7.07932
3172       0.317268       0.640855       -7.07932
3173       0.317368       0.640797       -7.07932
3174       0.317468       0.640739       -7.07932
3175       0.317568       0.640681       -7.07932
3176       0.317668       0.640622       -7.07932
3177       0.317768       0.640564       -7.07932
3178       0.317868       0.640506       -7.07932
3179       0.317968       0.640447       -7.07932
3180       0.318068       0.640389       -7.07932
3181       0.318168        0.64033       -7.07932
3182       0.318268       0.640272       -7.07932
3183       0.318368       0.640213       -7.07932
3184       0.318468       0.640155       -7.07932
3185       0.318568       0.640096       -7.07932
3186       0.318668       0.640038       -7.07932
3187       0.318768       0.639979       -7.07932
3188       0.318868        0.63992       -7.07932
3189       0.318968       0.639861       -7.07932
3190       0.319068       0.639802       -7.07932
3191       0.319168       0.639744       -7.07932
3192       0.319268       0.639685       -7.07932
3193       0.319368       0.639626       -7.07932
3194       0.319468       0.639567       -7.07932
3195       0.319568       0.639508       -7.07932
3196       0.319668       0.639449       -7.07932
3197       0.319768        0.63939       -7.07932
3198       0.319868        0.63933       -7.07932
3199       0.319968       0.639271       -7.07932
3200       0.320068       0.639212       -7.07932
3201       0.320168       0.639153       -7.07932
3202       0.320268       0.639093       -7.07932
3203       0.320368       0.639034       -7.07932
3204       0.320468       0.638975       -7.07932
3205       0.320568       0.638915       -7.07932
3206       0.320668       0.638856       -7.07932
3207       0.320768       0.638796       -7.07932
3208       0.320868       0.638737       -7.07932
3209       0.320968       0.638677       -7.07932
3210       0.321068       0.638617       -7.07932
3211       0.321168       0.638558       -7.07932
3212       0.321268       0.638498       -7.07932
3213       0.321368       0.638438       -7.07932
3214       0.321468       0.638378       -7.07932
3215       0.321568       0.638319       -7.07932
3216       0.321668       0.638259       -7.07932
3217       0.321768       0.638199       -7.07932
3218       0.321868       0.638139       -7.07932
3219       0.321968       0.638079       -7.07932
3220       0.322068       0.638019       -7.07932
3221       0.322168       0.637959       -7.07932
3222       0.322268       0.637899       -7.07932
3223       0.322368       0.637838       -7.07932
3224       0.322468       0.637778       -7.07932
3225       0.322568       0.637718       -7.07932
3226       0.322668       0.637658       -7.07932
